VTV1,VTV2,VTV3,VTV4,VTV5,VTV5 Tây Nam Bộ,VTV5 Tây Nguyên,VTV6,VTV7,VTV8,VTV9,VTVCab1,VTVCab17 - Yeah 1,VTVCab2 - PhimViet,VTVCab6 - HayTV,VTVCab7 - D Dramas,VTVCab8 - BiBi
12:00 - Thời sự 12h -  ,11:22 - Vui khỏe 24/7 - Lạm dụng kem làm trắng da cấp tốc có tốt cho da?,17:00 - Thông tin 260 -  ,12:00 - Bản tin tiếng Việt 12h -  ,15:30 - Ký sự - Miệt vườn Cù lao - Tập 7,21:00 - Dân tộc phát triển -  ,18:00 - Thời sự -  ,16:30 - Truyền hình trực tiếp - Giải bóng đá VĐQG 2018: B.Bình Dương - Sài Gòn,17:55 - Hè khỏe vui - Số 1,16:15 - Phim tài liệu - Đi qua hết biển,12:00 - Phim truyện - Khoảng trống diệu kỳ của thời gian,17:00 - Ánh sao tỏa sáng - Tập 55,16:00 - MV mới -  ,,,,20:00 - Phim hoạt hình - Mia và các bạn - Tập 1
12:40 - Tài chính - Kinh doanh -  ,11:30 - Phim truyện - Hãy nắm tay anh - Tập 72,17:10 - Cái lý - Cái tình - Sô 86,12:30 - Văn học nghệ thuật - Giấc mơ còn mãi,16:00 - Ca nhạc -  ,21:30 - Thông tin chính sách và pháp luật -  ,18:20 - Bản tin thời tiết -  ,18:55 - Thời tiết -  ,18:00 - Phim hoạt hình - Tayo xe buýt bé nhỏ - Tập 42,16:30 - Phóng sự - Gắn giá trị văn hóa với kinh tế du lịch,12:55 - Chuyện gia đình vàng -  ,18:00 - Ánh sao tỏa sáng - Tập 56,16:30 - Chuyện gia đình vàng - Số 35,,,,20:30 - Phim hoạt hình - Biệt đội siêu khủng long 52T  - Tập 16
13:00 - Y tế 24h -  ,12:15 - Sống khỏe mỗi ngày - Tê buồn chân tay ở tuổi trung niên,"17:15 - Phim truyện - Mãi mãi tuổi thanh xuân - Tập 89, 90",13:00 - Ký sự - Văn hóa Đông Sơn - Rực rỡ một nền văn minh Việt Cổ,16:30 - Mảnh ghép cuộc sống - Câu chuyện ngôi nhà,21:45 - Trang văn hóa -  ,18:25 - Chính sách và cuộc sống - Tín dụng ưu đãi với công tác giảm nghèo,19:00 - Phim truyện - Làm chồng đại gia - Tập 29,18:10 - Phim hoạt hình - Chú rô bốt của tôi - Tập 42,16:45 - Vì hạnh phúc cộng đồng - Chăm sóc sức khỏe tâm thần cho phụ nữ sau sinh,13:00 - Phim truyện - Quỹ đen của chồng - Tập 29,19:00 - Bên nhau mãi thôi - Tập 32,16:45 - Bật mí bí mật - Số 3,,,,21:00 - Phim hoạt hình - Pokemon - Phần 2 - Tập 3
13:10 - Phim truyện - Thế lực cạnh tranh - Tập 13,12:40 - Đồng tiền khôn - Tăng phí dịch vụ ngân hàng,18:50 - Thời tiết này đi đâu -  ,13:15 - Phim truyện - Ranh giới thiện ác - Tập 5,17:00 - Phim truyện - Đường lên Điện Biên - Tập 19,22:00 - Phim truyện - Hoa thiên cốt - Tập 45,"18:30 - Phim hoạt hình - Cặp đôi siêu quậy - Tập 17, 18",19:45 - Bản tin thế hệ số -  ,18:30 - Trường học VTV7 (Trung học) - Follow us: Số 18 – Animals; Con đường nghề nghiệp: Số 28 - Kỹ sư nhiệt lạnh,17:00 - Phim truyện - Tử thần ngọt ngào - Tập 32,13:50 - Gặp nhau để cười -  ,20:00 - Bàn tay tội ác - Tập 72,17:00 - Tình thù ngiệt ngã - Số 287,,,,21:30 - Ngôi sao Bibi - Số 25
14:00 - Ký sự - Ký ức miền Tây: Sắc màu thổ cẩm,12:45 - Nhà nông vui vẻ -  ,19:00 - Thời sự -  ,14:00 - Giai điệu cuộc sống - Tiếng hát ca sỹ Yến Trang - Yến Nhi,17:45 - Khám phá Việt Nam -  ,23:00 - Khám phá thế giới - Hồ sơ chưa giải mã - Phần 9,"19:00 - Phim truyện - Sức mạnh của sự phản bội - Tập 69, 70",20:15 - Từ điển hạnh phúc -  ,19:00 - Trường học VTV7 (Tiểu học) - Cuốn sách của em - Số 5: Vòng quanh thế giới trong 80 ngày; 5 từ mới tiếng anh mỗi ngày: Số 35: truyện cổ tích,17:50 - Thông tin - Thông báo -  ,14:00 - Khám phá thế giới - Vườn quốc gia nước Mỹ,21:00 - Gạo nếp gạo tẻ - Tập 11,18:00 - Ống kính - Số 373,,,,22:00 - Phim hoạt hình - Cô bé bướng bỉnh - Tập 17
14:15 - 90 phút để hiểu -  ,13:00 - An ninh và Cuộc sống -  ,19:55 - V - Việt Nam -  ,14:15 - Thần tượng Bolero - Số 13,18:00 - Thời sự -  ,23:45 - Khám phá Việt Nam - Không gian Việt ở Cố Viên Lầu,20:30 - Góc thư giãn - Xóm trọ Luxubu - Tập 25,20:30 - Phim truyện - Tình thiên thu - Tập 32,19:30 - Những người bạn cầu vồng - Cảm xúc - Tập 2,18:00 - Bản tin -  ,14:25 - Phóng sự - Tín dụng cho nông nghiệp bền vững,22:00 - Phản bội - Tập 1,18:15 - Ống kính - Số 374,,,,22:30 - Phim hoạt hình - Huyền thoại một anh hùng - Tập 5
15:30 - Phim tài liệu - Đặc khu kinh tế - Đột phá để phát triển - Tập 1,13:30 - Sống như những đóa hoa - Mang âm nhạc đổi lấy nụ cười,20:00 - Phim truyện - Xin chào hạnh phúc - Tập 183: Hai người ba (Phần 2),15:00 - Bản tin tiếng Anh -  ,18:20 - Bản tin thời tiết -  ,,20:45 - Phim tài liệu - Cách mạng 4.0 tại Hàn Quốc,21:15 - VTV kết nối -  ,20:00 - Ngày xưa cổ tích - Số 10: Chuyện Thạch Sanh - Phần 3,18:40 - Kết nối miền Trung -  ,14:40 - Biệt đội tất tần tật -  ,23:00 - Sao và sự kiện - Tập 309,18:30 - Tình là dây oan - Số 6,,,,23:00 - Phim hoạt hình - Messy hay thắc mắc - Tập 20
16:00 - Thời sự 16h -  ,14:00 - Bạn của nhà nông - Chuỗi giá trị nông sản,20:30 - Ai là triệu phú -  ,15:30 - Việt Nam - Đất nước - Con người - Ninh Bình- Vùng đất huyền sử,18:25 - Bản tin thị trường -  ,,21:15 - Nẻo về nguồn cội - Gốm hoa lan,21:30 - Chúng ta là một gia đình -  ,20:15 - Ú òa - Số 18,18:50 - 365 Biz -  ,15:00 - Dân ca nhạc cổ - Về lại khúc sông quê,23:30 - Khám phá Malaysia cùng Martin Yan Phần 2- Tập 9 -  ,19:30 - Đôi mắt thiên thần - Số 7,,,,23:30 - Phim hoạt hình - Sam siêu đẳng - Tập 47
16:15 - Truyền hình Công thương - Nâng cao giá trị thương hiệu sản phẩm nông sản địa phương,14:30 - Khám phá thế giới - Hồi sinh nghề thủ công truyền thống - Tập 7,21:30 - Sắc màu phái đẹp - Tập 93,15:55 - Trong sáng cùng tiếng Việt - Số 5,"18:30 - Thiếu nhi - Bộ ba tinh nghịch - Tập 25, 26",,22:00 - Phim truyện - Hạnh phúc duyên đưa - Tập 10,21:55 - Thời tiết -  ,20:30 - Bay lên những ước mơ -  ,18:55 - Góc bếp quê nhà - Hải sản xào rau,15:30 - Ký sự - Lãng du miền sông nước,,20:30 - Lớp học vui nhộn nhí - Số 33,,,,
16:30 - Phim tài liệu - Rừng gọi,"15:00 - Phóng sự - Pù Luông, nơi đại ngàn xứ Thanh",21:40 - Phim truyện - Mộng phù hoa - Tập 34,16:00 - Phim truyện - Nhà voi còi cuối phố - Tập 22,"19:00 - Phim truyện - Vòng xoáy số phận - Tập 35, 36",,22:45 - Khám phá thế giới - Hồ sơ chưa giải mã - Tập 1,22:00 - 360 độ thể thao -  ,21:00 - Ielts face off - Số 13: Go the extramile,19:00 - Phim truyện - Lao công bí ẩn - Tập 15,15:45 - Khi các thánh xa nhà -  ,,21:00 - Tào tháo - Tập 34,,,,
17:00 - Thế giới kết nối -  ,15:15 - Nhà nông vui vẻ -  ,22:30 - Quà tặng cuộc sống - Những ngày mưa lụt,16:45 - Giai điệu cuộc sống - Hoài mong,20:30 - Góc thư giãn - Phố trọ Luxubu - Tập 28,,23:30 - Ca nhạc -  ,22:30 - Bản tin thế hệ số -  ,21:30 - Đường đến trường - Trong cơn bão,19:30 - Chuyện biển chuyện người - Xanh trên đất mặn,16:00 - Bản tin -  ,,22:00 - Siêu thị âm nhạc - Số 136,,,,
"17:20 - Lao động và công đoàn - Năng suất cao hơn, phúc lợi tốt hơn",15:30 - Khám phá thế giới - Sứ giả của thời trang - Tập 5,22:40 - Phim truyện - Đêm trắng ở Ap-gu-chơng - Tập 13,17:00 - Chúng tôi là chiến sĩ -  ,20:40 - Nhịp cầu y tế - Trị bệnh lỵ ra máu từ rau sam,,,22:45 - Cảm ơn cuộc đời - Lê Hoàng Mai - Trả ơn cho đời,21:45 - Người truyền cảm hứng - Số 17,19:45 - Thông tin - Thông báo -  ,16:10 - Phim truyện - Mẹ nuôi - Tập 29,,23:00 - Bạn muốn hẹn hò - Số 78,,,,
17:35 - Việc tử tế -  ,16:15 - Sắc màu các dân tộc - Một thoáng người Nùng,23:30 - Chuyện đêm muộn - Sự nghiệp và chữ hiếu,17:45 - Tinh hoa nghề Việt -  ,20:45 - Thông tin chính sách & pháp luật -  ,,,23:00 - Nào cùng phong cách - Số 129,22:00 - Chinh phục kỳ thi 2018 -  ,19:50 - Bản tin giá cả thị trường -  ,16:55 - 365 Biz -  ,,23:30 - Ẩm thực quanh ta - Số 21,,,,
17:45 - Cuộc sống thường ngày -  ,16:43 - Thông báo - Ghi ơn -  ,,18:00 - Bản tin tiếng Anh -  ,21:15 - Bay bổng phương Nam - Cuối trời tổ quốc,,,23:30 - Thể thao - Giải bóng đá VĐQG 2018: B.Bình Dương - Sài Gòn,23:00 - Edu Talk -  ,20:00 - Món ngon mỗi ngày - Chạo chay sả cây,17:00 - Phim truyện - Công chúa Ohrora - Tập 110,,,,,,
18:20 - Nông nghiệp sạch -  ,16:45 - Khám phá - Thủy điện Trị An,,18:15 - Vui - Khỏe - Có ích - Số 19,21:30 - Dân tộc phát triển - Hỗ trợ đồng bào dân tộc thiểu số tái canh cây cà phê,,,,23:45 - Giai điệu cuộc sống -  ,20:05 - Phim truyện - Mặt trái tình yêu - Tập 83,17:50 - Phim sitcom - Oan gia bùm chéo,,,,,,
18:30 - Chuyển động 24h -  ,17:00 - Bạn của nhà nông -  ,,19:00 - Bản tin tiếng Trung -  ,22:00 - Phim truyện - Cô nàng xinh đẹp - Tập 19,,,,,20:55 - Đằng sau những cung đường -  ,18:00 - Tin tức - Thời tiết -  ,,,,,,
19:00 - Thời sự 19h -  ,17:45 - Nhà nông vui vẻ -  ,,19:30 - Du lịch và Ẩm thực - Gia Lai - Nét đẹp Tây Nguyên,22:45 - Khám phá thế giới - Con đường cổ xưa - Tập 6,,,,,21:10 - Phim truyện - Bên nhau trọn đời - Tập 22,18:45 - Chợ khéo cơm ngon -  ,,,,,,
19:55 - Điểm tin -  ,18:00 - Cùng bạn chữa bệnh - Những vấn đề về đau cột sống thường gặp,,20:00 - Rong ruổi đất phương Nam - Rong ruổi đất Phương Nam: Khám phá hòn Sơn Rái,23:30 - Ca nhạc -  ,,,,,22:00 - Phim tài liệu - Gia tộc vươn khơi,18:55 - Tiêu dùng thông minh -  ,,,,,,
20:00 - S - Việt Nam - Những đặc sản biển Sa Huỳnh,18:30 - Chuyển động 24 giờ -  ,,20:30 - Việt Nam và Thế giới - Chiến sĩ mũ nồi xanh Việt Nam,,,,,,22:30 - Tin cuối ngày -  ,19:00 - Khi các thánh xa nhà -  ,,,,,,
20:05 - Vì tầm vóc Việt -  ,19:00 - Phim truyện - Chuyện tình nàng Tiểu Thiện - Tập 28,,21:00 - Bản tin tiếng Việt 21h -  ,,,,,,22:35 - 1001 Chuyện hôn nhân - Tập 20,19:20 - Cười vui lắm -  ,,,,,,
20:10 - Đảng trong cuộc sống hôm nay - Nhận diện suy thoái,19:50 - Phim truyện - Thập Cửu Muội - Tập 12,,21:20 - Sức sống thể thao -  ,,,,,,23:05 - Nhịp sống miền Trung - Kết nối văn hóa du lịch Việt - Hàn,19:35 - Phim ngắn Việt Nam - Nhà nàng ở cạnh nhà tôi,,,,,,
20:38 - Danh ngôn và cuộc sống - Tiếng rao của mẹ,20:20 - Vui khỏe 24/7 - Uống nước đá nhiều có ảnh hưởng đến sức khỏe?,,21:25 - Thời tiết du lịch -  ,,,,,,23:15 - VTV kết nối -  ,19:50 - Thẩm mỹ văn minh -  ,,,,,,
20:40 - Tôi là nông dân -  ,20:35 - Khỏe thật đơn giản -  ,,21:30 - Insight into Vietnam - Bay bổng phương Nam - Biển xanh,,,,,,23:30 - Khám phá thế giới - Những bí ẩn của xe hơi - Tập 14,20:05 - Tám công sở -  ,,,,,,
20:45 - Phim truyện - Mỹ nhân Sài Thành - Tập 10,21:00 - Việt Nam - Đất nước - Con người - Tứ linh triểu Nguyễn - Phần 1,,21:55 - S - Việt Nam -  ,,,,,,,20:15 - Phim truyện - Mùa hoa mẫu đơn - Tập 156,,,,,,
21:30 - VTV kết nối - VTV Đặc biệt tháng 6: Học sao cho tốt,21:15 - Câu chuyện sở hữu trí tuệ - Phát triển thương hiệu trong bối cảnh hội nhập,,22:00 - Daily Biz -  ,,,,,,,21:00 - Tin nhanh -  ,,,,,,
21:35 - Thời tiết này đi đâu -  ,"21:30 - Kinh doanh, dễ hay khó ? -  ",,22:15 - Phim truyện - Ranh giới thiện ác - Tập 5,,,,,,,21:10 - Phim truyện - Hãy nói yêu em - Tập 13,,,,,,
21:40 - Tài chính - Kinh doanh -  ,22:00 - Bản tin 22h00 -  ,,23:00 - Bản tin tiếng Nga -  ,,,,,,,22:00 - Phim truyện - Những đóa ngọc lan - Tập 9,,,,,,
"22:00 - Chống buôn lậu, hàng giả - bảo vệ người tiêu dùng -  ",22:40 - Khoảng trời riêng - Tài năng âm nhạc Việt Nam - Trần Lê Quang Tiến,,23:30 - Chuyến đi màu xanh - Số 2,,,,,,,22:45 - Về đất phương Nam - Về đất Tây Đô,,,,,,
22:05 - Khát vọng non sông - Nhà Hồ gấp rút chuẩn bị kháng chiến,23:00 - Khám phá thế giới - Sứ giả của thời trang - Tập 3,,,,,,,,,23:05 - Phim tài liệu - Hồ Chí Minh - Đi ra từ nhân loại,,,,,,
22:10 - Vấn đề hôm nay -  ,"23:45 - Phóng sự - Lũng Vân, nóc nhà xứ Mường",,,,,,,,,23:30 - Ca nhạc -  ,,,,,,
22:30 - Studio 3 -  ,,,,,,,,,,23:50 - Chuyện gia đình vàng -  ,,,,,,
22:45 - Phim tài liệu - Nghề đặc biệt - Chuyện về những cung văn,,,,,,,,,,,,,,,,
23:15 - Tác phẩm mới - Chợ quê,,,,,,,,,,,,,,,,
23:30 - Thế giới 24h chuyển động -  ,,,,,,,,,,,,,,,,
23:50 - Ký sự - Ký ức miền Tây: Sắc màu thổ cẩm,,,,,,,,,,,,,,,,
